artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Our Lady Peace,5S8dvJlSkHAh2XefAvsKWl,Last Train,0.0293,0.555,210227,0.775,0.0002529999999999,2,0.0576,-6.835,0,0.0293,94.003,4,0.684,29
Tyler Rich,34BfePQtOKjPRvRpHagBTC,11:11,0.0216,0.523,196040,0.765,2.56e-06,10,0.273,-4.533,1,0.0384,145.976,4,0.7090000000000001,46
Brandy,42PqWrUHD8VlK2tmFNl9on,Sittin' Up In My Room,0.245,0.7959999999999999,292067,0.515,0.00196,8,0.0515,-8.083,0,0.0276,93.278,4,0.9,33
Jd Flames,7CZEDzlZ3b4sN1M7qJPjGj,Money,0.611,0.826,171755,0.3229999999999999,0.967,3,0.109,-9.079,1,0.0392,74.376,3,0.262,17
ICC,6HNBp40RjGscyX6TY0Ea5P,La Belludita,0.0973,0.599,208353,0.959,0.0295,4,0.0771,-0.893,0,0.0516,176.065,4,0.943,28
Mitski,6lMMiFxOnNZBEJFc4UQPwS,Geyser,0.00258,0.264,143571,0.61,0.0,7,0.0847,-4.904,1,0.0316,103.036,4,0.152,59
Zedd,6cWpGXt8X3WqHYnnDeNiKV,Happy Now - Acoustic,0.882,0.555,152000,0.3339999999999999,0.0,4,0.127,-6.763,1,0.0701,80.683,4,0.5479999999999999,64
Dannic,2PfOB8VRPF5QxnsXDb3FD5,Stay (feat. INNA),0.0686,0.7070000000000001,191579,0.7809999999999999,0.0,1,0.0649,-3.866,1,0.114,114.092,4,0.647,50
POESY,3MzR4SqEkoUguhY6JbX5e9,Soldier Of Love - THE LAUNCH,0.0385,0.439,197998,0.669,3.51e-06,0,0.136,-4.678999999999999,1,0.0493,161.95,3,0.359,38
Ennio Morricone,13VdvY9FnGKQtrbf5po82V,"Cavalcata (From ""A Fistful of Dollars"")",0.469,0.345,208733,0.677,0.8,9,0.084,-1.857,0,0.0364,123.069,4,0.3779999999999999,31
Bring Me The Horizon,3Ddgh4ZwVIkLx0f4WeDFmo,sugar honey ice & tea,0.000243,0.431,261560,0.914,0.0096,0,0.502,-4.243,0,0.0616,147.108,4,0.534,70
Elevation Worship,7EcuvYcW6pXpY5HlWqTOLK,God of the Promise,9.05e-05,0.4539999999999999,247446,0.815,0.0,11,0.942,-4.435,1,0.036,73.998,4,0.272,57
William Clark Green,3pqN9C2l8wAwKljDOl4lUc,Poor,0.282,0.483,177040,0.5529999999999999,0.000523,4,0.0949,-6.235,1,0.0277,159.916,3,0.693,35
Styles P,1JSVn8h3Ksu4EraRcxZgV8,Morning Mourning,0.0536,0.561,216159,0.7559999999999999,0.0,2,0.5329999999999999,-5.897,1,0.311,75.76899999999999,1,0.379,51
Spa,1yeJqitYdEgOm93QoHOmqR,Rain Sleep,2.27e-05,0.2789999999999999,145631,0.8540000000000001,0.975,10,0.365,-28.266,0,0.0471,80.316,3,0.03,15
Hillsong United,7tb1htgJvBO7KPe5Vs8VKX,So Will I (100 Billion X) - Orchestral Version,0.486,0.33,416613,0.299,0.0,9,0.0816,-10.976,1,0.03,127.383,4,0.0632,30
Genix,70K6xfoSbOZLf2OpsoXfRJ,Rogue,0.000515,0.607,230625,0.851,0.846,10,0.216,-8.52,1,0.047,128.004,4,0.111,24
Aleksandra Mladenovic,0P38BjWxixxYmDGvW8ETuY,Nema Ljubavi Da Nije Bolela,0.147,0.627,199602,0.923,0.0,3,0.369,-2.912,0,0.0722,95.92,4,0.802,32
Sofiane,5fRRrdu9Ju6bxaZqCKHLpW,#cpasdmafaute,0.39,0.8740000000000001,220347,0.84,0.0,1,0.238,-5.215,1,0.437,126.096,4,0.432,39
Manchester Orchestra,5qmrX6b08kLesjibr5iYVW,No Hard Feelings,0.653,0.29,308827,0.2739999999999999,0.000612,5,0.113,-9.828,1,0.0321,113.318,4,0.206,39
Black Smurf,7KKxx3iq0kjllTbPcdhVMq,Care Free,0.77,0.708,158041,0.563,0.0,2,0.0577,-7.904,0,0.302,169.872,4,0.41,26
Ariana Grande,4mLkiFppf8Xvem6BSY34qw,blazed (feat. Pharrell Williams),0.0793,0.795,196360,0.759,0.0,6,0.0805,-6.348,1,0.0528,110.021,4,0.855,68
Domani,24E4OspecsfEJAaGs8oT5a,Any Given Sunday,0.1369999999999999,0.327,165407,0.797,6.93e-06,1,0.1169999999999999,-8.334,1,0.451,171.08,4,0.384,16
Jazz Cartier,1YldSxnPMZclOP5pRaiN0v,• RIGHT NOW,0.0334,0.905,144453,0.684,0.000806,4,0.0823,-5.778,0,0.048,123.008,4,0.7040000000000001,42
Armin van Buuren,3QC33AxvY2sdxq22ym3aSL,Wild Wild Son,0.0416,0.446,213707,0.573,0.0,3,0.108,-5.081,1,0.0279,135.96,4,0.1669999999999999,66
Getter Jaani,37s8uwIjw72XfMseKJXNOO,Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix],0.283,0.659,155009,0.936,0.0207,2,0.192,-3.5189999999999997,1,0.0606,161.983,4,0.884,69
The Japanese House,3keVhg1kzGMRfIr1boGrRJ,Worms,0.2739999999999999,0.604,198620,0.6409999999999999,1.4e-05,4,0.4,-6.928,1,0.0484,112.034,3,0.335,50
lovelytheband,4euXJuErBCqH2LEApfxI6i,broken - acoustic,0.7979999999999999,0.685,202927,0.341,0.0,2,0.0951,-10.434,1,0.0354,123.015,4,0.42,63
Luis Fonsi,0mtdxzBRDbueLFpiwpbHKO,Sola,0.509,0.737,205053,0.525,0.0,6,0.0608,-6.6770000000000005,0,0.25,127.97,3,0.483,67
Almighty,7gXy7UL90pN9zXEpyz0Rf6,Hambre,0.352,0.52,221962,0.7390000000000001,0.0,2,0.193,-6.162000000000001,1,0.331,171.509,4,0.504,51
K CAMP,6cOYm0M8P0kRrdQifyDmzA,Writing on the Wall,0.289,0.815,237093,0.488,0.0,8,0.435,-9.38,0,0.44,140.046,4,0.3289999999999999,51
P!nk,0oagwWkGlBoACUuKvTmqZV,A Million Dreams,0.272,0.312,273640,0.499,0.0,7,0.0901,-6.282,1,0.0397,148.173,4,0.191,77
Johannes Bornlöf,2eZTjCIGxzU8I9jvlUNxFv,Dawn (Pride & Prejudice),0.993,0.38,133800,0.0104,0.923,7,0.076,-32.808,1,0.0529,66.931,5,0.152,23
Chelsea Jade,6UJUkIobRl4M2EIxOLZVti,Laugh It Off,0.0249,0.763,253330,0.524,0.000137,0,0.1169999999999999,-7.725,1,0.0759,93.998,4,0.411,60
BIGBANG,4aAZew1RkrjfYkFo1n0Zd8,LAST DANCE - KR Ver. BIGBANG SPECIAL EVENT 2017,0.532,0.5,287733,0.74,0.0,1,0.536,-5.457999999999999,0,0.0575,143.9,4,0.299,43
Loote,3PWKPX3YJAHBL8JozsWTMC,Your Side Of The Bed,0.0649,0.7809999999999999,197147,0.742,0.0,8,0.293,-4.978,1,0.0296,109.915,4,0.91,73
Hadley McQ,6Zfn1NoWxZIyv1QvAo8duM,Unidimensional Versification,0.994,0.31,95996,0.0374,0.0046,7,0.354,-23.36,1,0.0839,66.311,4,0.965,50
Heavy Rain Sounds,5fK5FbazMrdoOHB99br2ZP,English Rain,0.945,0.128,120940,1.0,0.5429999999999999,1,0.962,-22.044,1,0.0432,66.13600000000001,4,1e-05,25
Charlie Parra del Riego,6KRXdq977q3TJzAG1975C0,Dragon Ball Ultimate Battle Goku VS Jiren Goes Metal,8.41e-06,0.354,135090,0.984,0.9,10,0.2339999999999999,-5.007,0,0.062,177.991,4,0.375,35
City Impact Church,3QmrnuBJ7hBgaeqPoKJdMn,The Answer,0.00156,0.521,248275,0.785,6.61e-05,0,0.747,-8.354,1,0.0318,127.951,4,0.311,15
Chinese Kitty,3CVfjAPeevmFySkZKcJoao,On Me,0.0672,0.8170000000000001,160976,0.665,0.0,10,0.142,-6.646,0,0.267,122.986,4,0.293,22
Brent Faiyaz,7dQeS4ErW1iWvnKdrtKwKr,Around Me,0.574,0.5870000000000001,183022,0.177,5.539999999999999e-05,1,0.0969999999999999,-12.522,1,0.0647,75.039,4,0.125,68
Romeyo Wilson,4Whiu54nGAiTlJRpE8ODGF,Attention,0.0358,0.649,224496,0.77,0.0,3,0.159,-4.803,1,0.29,107.968,4,0.716,18
Joji,77UXyXy6qie0sOtLdEIH4A,Demons,0.416,0.4639999999999999,176804,0.3779999999999999,0.0917,2,0.0966,-11.354,0,0.143,164.486,5,0.037,70
Luvian,2EKf8kGjuUvYJYY0E0tRRg,Something About You,0.743,0.8,245557,0.45,0.467,0,0.0789,-13.936,1,0.367,118.038,4,0.2739999999999999,13
Ahmad Jamal,3j4gmX547MfmvVkxGUKEtk,Feeling Good,0.8140000000000001,0.6890000000000001,172016,0.353,0.00201,5,0.12,-13.69,0,0.0371,81.995,4,0.8,42
Jerrod Niemann,3HQrXNeMmLrQvTqbmrl1J8,Old Glory,0.303,0.655,238440,0.691,0.0,9,0.124,-5.739,1,0.0355,136.063,4,0.5660000000000001,54
Mimicking Birds,44A9ju7EIER1D7EDqGQ0Zg,Another Time,0.0468,0.421,268840,0.765,0.835,8,0.228,-6.285,0,0.0277,90.95,4,0.347,20
Cyclo,3wXB6SvXUPEZuk4Vz5VRWp,Lo Intenté,0.23,0.7290000000000001,206905,0.792,0.0,6,0.0881,-7.142,0,0.0441,126.001,4,0.0903,44
Hakan Verbiç,35LQh2PVw5ucCBSIupUbLI,En Güzel Rüyalarım,0.0184,0.589,258917,0.942,0.000733,0,0.115,-5.992000000000001,0,0.0361,126.998,4,0.35,26
Ruel,0DX9dQBfZlrvtjUUKi5287,Don't Tell Me - Acoustic,0.938,0.379,241870,0.267,4.76e-06,4,0.104,-10.072,0,0.0409,77.563,4,0.425,44
Smino,0rC1Zom3PFrEYwdl4QN785,TEQUILA MOCKINGBIRD,0.0138,0.8270000000000001,180000,0.573,8.329999999999999e-05,5,0.275,-5.4239999999999995,0,0.1119999999999999,130.059,4,0.504,54
Toro y Moi,5qozAS2huRB1yn4XDnJtoX,50-50 (feat. Instupendo),0.0149,0.623,206912,0.461,0.00349,8,0.346,-8.222999999999999,1,0.033,130.02,4,0.376,55
A$AP Rocky,7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine),0.0609,0.85,205040,0.569,0.0816,5,0.1,-8.152000000000001,0,0.136,80.02,4,0.294,86
Popskyy,6ddqz5xFeDAA7b7Qk7XsPs,Samurai,0.544,0.3779999999999999,216084,0.561,0.96,11,0.13,-7.712999999999999,1,0.0284,99.319,4,0.216,15
Tom Petty,1aiR8LuuKmJ28KkmA6ZdNc,American Dream Plan B,0.1639999999999999,0.6759999999999999,179320,0.5920000000000001,0.0,7,0.119,-5.263999999999999,1,0.0469,128.49,4,0.79,37
Mike Sherm,1i27ExhPzebjV26Fsj7hwG,That Nigga,0.00752,0.797,149493,0.705,0.000629,9,0.628,-4.566,0,0.0726,98.51,4,0.428,46
Kyle Reynolds,6vmg4kz9PfSkjb7JFwU15d,I Do,0.422,0.5870000000000001,180000,0.534,0.0,11,0.1009999999999999,-9.659,1,0.0292,79.961,4,0.401,33
Ukko,466MI4gE3Mq1w8UhwqyuoO,Don't Trust Your Senses,0.782,0.5579999999999999,210000,0.309,0.0191,2,0.0957,-8.432,1,0.0467,80.173,4,0.12,12
Ament,5OcXwsCQpwRrWXdAOTrZ5w,Safe in the Car,0.00957,0.437,193720,0.871,0.000957,11,0.21,-5.827999999999999,0,0.098,140.401,4,0.444,23
Galantis,3hXsGl1WdOuKye1aHo6pF7,Mama Look At Me Now - Kaidro Remix,0.00621,0.5579999999999999,211897,0.877,0.0016,5,0.161,-3.67,0,0.0353,127.971,4,0.483,33
Chief Keef,30VZ3FILLkQqika1gi5j5P,Glatt,0.000794,0.8690000000000001,171967,0.22,0.0,1,0.0921,-7.053,1,0.0868,137.001,4,0.286,42
Twenty One Pilots,5INKIG4QNuD4xq7qZcfPzp,Bandito,0.256,0.6609999999999999,330987,0.52,0.0246,11,0.105,-8.367,0,0.0279999999999999,127.089,4,0.427,73
East Warren Music Group,5cuTjNxskdZEcUsxQuThDE,Extras,0.0929,0.708,135784,0.889,0.0,10,0.182,-4.703,0,0.215,98.973,4,0.657,39
Tim Hicks,1aLLWm9umvbvBfBxJ1XFrp,Loud,0.00299,0.5579999999999999,175960,0.942,0.0,1,0.051,-3.38,1,0.0547,101.932,4,0.574,32
Gustavo Palafox,3C23GfcpPj6ROFcmlkPLo9,Nunca Dije Nunca,0.0562,0.5379999999999999,187723,0.871,0.0,0,0.38,-5.053,0,0.0447,165.149,3,0.8009999999999999,32
Los Tucanes De Tijuana,2jMXufkddTMtcWuD22dCy3,El Bachoco,0.157,0.809,173133,0.828,0.0,4,0.122,-7.922000000000001,1,0.0779,109.509,4,0.8029999999999999,32
TOP LINE,0RdGlXC5zYvXVvJxtHuwgN,WHAT!?,0.0419,0.7929999999999999,201479,0.775,0.0,1,0.0495,-3.927,1,0.0526,130.02100000000002,4,0.35,30
Dream Runner,75D9esOK7ASfcREQAvbtql,Magica,0.944,0.0951,177214,0.0872,0.96,7,0.0905,-24.168000000000003,1,0.0371,87.65299999999999,1,0.0389,74
Yung Pinch,4YmfGj4EFHLlevPs3hPMv8,Juicy Fruit,0.015,0.916,254769,0.602,0.0,8,0.0685,-5.689,0,0.102,130.00799999999998,4,0.667,48
Born Ruffians,7MUkY8lHCBwUeLM0xlvsnE,Spread so Thin,0.0297,0.603,197682,0.8320000000000001,0.00257,11,0.19,-4.18,0,0.0378,117.259,4,0.519,26
Michel Tuati,23tDreUnNL0M0n58eTBahc,Somewhere,0.981,0.675,82000,0.00783,0.938,0,0.0997,-36.045,1,0.0535,119.985,4,0.184,23
Ruel,2awExtNBABpwOFC78XViJd,Not Thinkin' Bout You,0.267,0.66,188387,0.357,0.0,10,0.0857,-8.55,0,0.0594,119.835,4,0.518,74
Oso Oso,0NDz0i6MYuOND3zW92DMkJ,the walk,0.00147,0.509,249635,0.633,0.0143,3,0.0937,-5.957000000000001,1,0.0371,96.079,4,0.71,39
DJ Fuqua,7is5wUBVj8NCsjKWJH8nr2,Smashing,0.2339999999999999,0.685,228640,0.6659999999999999,2.11e-06,1,0.34,-10.134,1,0.306,146.082,4,0.414,11
Sera Cahoone,5WrWqEnbZCqVWi5ViJfIAj,Worry All Your Life,0.768,0.479,269969,0.424,0.000807,2,0.324,-6.555,1,0.0309,125.993,4,0.262,11
Hovvdy,7FkqUFCdjJkQaDbQ4kMUGi,Brave,0.94,0.5660000000000001,182099,0.2739999999999999,0.83,10,0.1159999999999999,-13.399,0,0.0337,117.092,4,0.183,38
Maor Edri,38weg8UtFTFYvNonT4h7vv,Allah Ma'ak,0.0864,0.7859999999999999,208800,0.7609999999999999,0.0,2,0.0686,-4.503,0,0.0538,99.944,4,0.653,46
MIYAVI,1BU8JNSsmUajwGpk0toSaM,So On It,0.0009,0.452,154907,0.858,0.0,9,0.147,-3.032,1,0.0467,167.209,4,0.574,35
Don Krez,76u8fZG1oGAZhxfhDsKIuH,Droppin Bodies (feat. Fat Nick),0.0494,0.8390000000000001,177778,0.456,3.81e-05,1,0.115,-10.459,1,0.0795,108.062,3,0.091,35
Alessia Cara,4shs5akAzyXemjDFv6ljiW,Growing Pains - FORD MISKIN Remix,0.389,0.617,157027,0.616,0.0,1,0.342,-4.165,0,0.266,104.726,4,0.449,29
BTS,1OqDvYVDhJyFZny7XlfIyZ,Let Go,0.17,0.5579999999999999,299707,0.863,0.0,4,0.289,-3.53,1,0.178,173.908,4,0.3879999999999999,69
LoFi Chill,1wSlgaC2apm33GjDrbYPr1,Flying High,0.831,0.513,173082,0.457,0.555,10,0.708,-9.559,1,0.124,84.036,4,0.3429999999999999,31
Wonk,60am655wY3VqdlTXY5Mcsh,Don't Give Up Disco - Tone Mix 3,7.57e-05,0.8420000000000001,44308,0.645,0.946,11,0.223,-8.585,0,0.3289999999999999,130.037,4,0.98,15
Buffalo Souljah,0HKcOOOr3VMlNOnibg3aIq,Gwenya,0.336,0.8390000000000001,250000,0.685,1.05e-05,10,0.34,-4.783,1,0.0755,106.024,4,0.6920000000000001,16
The Unknown Songbird,6vANutLeXwwAegl7PUWCGw,Crossing Field,0.0121,0.496,245369,0.7140000000000001,1.54e-06,5,0.124,-7.577999999999999,1,0.0567,178.86900000000003,4,0.56,21
Blanco White,1rAoMvrhI0Ozalbow7Lu6F,Nocturne,0.949,0.48,268627,0.303,0.196,2,0.155,-13.189,0,0.0302,127.017,3,0.192,62
Starcrawler,5mCVDW3st2TRQ8pVjBdfBH,Different Angles,0.000143,0.389,118040,0.787,0.092,5,0.15,-7.069,1,0.0365,162.634,4,0.976,35
M-22,2n675wYwoWe0F5jOXlmfcR,How Does It Feel,0.00611,0.79,161844,0.728,1.91e-06,2,0.0827,-3.534,0,0.0969999999999999,120.021,4,0.638,67
Sam C. S.,6LbLU3eX6aQvpaE8bu3Zh5,Nights of Neverland,0.385,0.369,138000,0.627,0.93,5,0.102,-7.789,1,0.0442,139.916,4,0.0768,11
Jonathan Moly,5EyyBTjVGzb69sQnLdyJai,Te Besaré,0.379,0.649,243676,0.903,0.0,5,0.12,-3.261,0,0.0351,101.995,4,0.884,52
Cautious Clay,6MguEa04mWWYDXpT4Kw6dt,SIDEWINDER,0.629,0.675,170165,0.612,8.47e-05,9,0.241,-9.951,1,0.131,139.032,4,0.184,61
Aitana,5GYM4rUDvbT9ov3eS1YMll,TELÉFONO - Remix,0.201,0.672,163787,0.8859999999999999,4.79e-05,2,0.104,-3.234,1,0.0684,171.995,4,0.667,68
Thutmose,04fnlzZLqEIgzKdMxzjT1V,Run Wild,0.0112,0.5820000000000001,159474,0.968,0.0,11,0.631,-2.5540000000000003,1,0.138,76.008,4,0.541,30
VONAVI,3ZXpT2AmGJRHd2juom93Cx,Sunburst,0.88,0.3779999999999999,241175,0.372,0.0531,11,0.102,-10.821,0,0.0804,84.037,4,0.129,20
Giant Rooks,2SClPoLfPJmwrr3EyfgRTS,Wild Stare,0.0245,0.649,194472,0.823,0.000227,10,0.192,-3.61,0,0.0503,128.069,4,0.4429999999999999,76
Sik-K,03F3wwQT5SzWvF0RXAjiAX,FUCK IT UP (Prod. Vangdale),0.344,0.75,181330,0.823,0.0,6,0.134,-5.101,0,0.0358,134.974,4,0.64,36
Diamond Eyes,2goIIAg5kdzfwclJMFZM33,Everything,0.0509,0.609,267429,0.6809999999999999,0.0,10,0.0845,-4.084,1,0.0516,140.03799999999998,4,0.386,57
AJR,5QsghN74Cu1xxu1rTYJUzU,Turning Out,0.166,0.604,260961,0.522,0.0,3,0.139,-5.505,1,0.0361,97.028,4,0.4589999999999999,52
Ghastly,73TV5BENmsEnvspM8Odp3N,Geisha (The Tokyo VIP),0.000388,0.6629999999999999,214154,0.942,0.688,10,0.1889999999999999,-5.016,0,0.0421,130.058,4,0.129,43
Uberjak'd,2IdIocOS85JkcLS58oPBmg,Lose Our Minds - T A N E Remix,0.501,0.521,194000,0.902,0.0011099999999999,6,0.153,-4.8580000000000005,0,0.13,150.035,4,0.4679999999999999,34
Johann Sebastian Bach,5O1IinrgHmOVRCXqM9EBVP,"Partita for Violin Solo No.2 in D Minor, BWV 1004: 3. Sarabande (Arr. for Mandolin by Avi Avital)",0.97,0.539,226987,0.0452,0.757,2,0.0664,-25.784,0,0.106,129.704,3,0.3979999999999999,21
Los Shulos,4mgECYCdCN2MIcFHMOvqdW,Solo Por Cortesía,0.321,0.7340000000000001,169482,0.5479999999999999,0.0,7,0.198,-6.985,1,0.0428,130.925,4,0.635,48
Malú,16kht3BjiERy3VsFLkaq37,Ciudad De Papel,0.2769999999999999,0.626,210561,0.778,0.0,4,0.0814,-4.802,0,0.0872,119.81,4,0.525,56
Twenty One Pilots,7daBwTiPNOVgoMUG4SICgh,Pet Cheetah,0.0615,0.653,198360,0.684,0.000387,7,0.27,-7.0520000000000005,0,0.1989999999999999,110.049,4,0.355,71
Logan Mize,4aadXTV9XyGSNTDEj8BGnw,Better Off Gone (Acoustic Sessions),0.701,0.423,204005,0.3929999999999999,0.0,3,0.211,-5.909,1,0.0291,179.921,4,0.467,48
Michael W. Smith,3L2WbD31xbGnXDrSvlMgeT,Your Love,0.033,0.544,235545,0.8420000000000001,8.35e-05,0,0.175,-6.164,1,0.0331,122.014,4,0.547,27
lovelytheband,6XcfKZvJio9Z0fQy11GnNX,broken,0.00175,0.6659999999999999,204878,0.728,4.26e-06,7,0.0429,-5.808,1,0.0419,122.996,4,0.51,78
Simon Field,2RtaCvLxtu7zX8vlyOJ256,La La La - Verano 2018 Remix,0.0656,0.6779999999999999,144004,0.738,0.0014,2,0.2019999999999999,-4.543,0,0.065,120.04,4,0.7090000000000001,54
Chuy Vega Y Los Nuevos Cadetes,0nPDUQDBoeB3hmgMiukyye,Blancas Gaviotas,0.168,0.82,174027,0.421,0.0228,4,0.064,-10.475,1,0.0555,96.653,4,0.758,13
Johann Sebastian Bach,01FFbnyzevhucLNePfpiiq,"St. Matthew Passion, BWV 244, Pt. 2: No. 61, Und von der sechsten Stunde",0.921,0.358,128307,0.0502,0.0,9,0.119,-25.171,0,0.0554,139.358,4,0.0911,16
The High Divers,4mCkFm0QPx8hMvw0MYxumx,Weighing on My Mind,0.0822,0.581,250960,0.583,1.9e-06,0,0.262,-7.68,0,0.0375,112.758,4,0.597,17
Tash Sultana,39WA71G8UXxqWUVeYSzZwb,Salvation,0.072,0.523,259401,0.556,0.000389,5,0.0921,-7.81,0,0.062,163.864,4,0.377,50
Teddy Robb,0ME4uQYTQmovH1v9PbWqW2,Lead Me On,0.106,0.4639999999999999,189267,0.688,0.0,8,0.146,-4.553,1,0.0301,173.793,4,0.411,73
Juice WRLD,6Hj9jySrnFppAI0sEMCZpJ,Robbery,0.3279999999999999,0.685,240051,0.6920000000000001,0.0,2,0.153,-5.122000000000001,1,0.0457,159.966,5,0.578,91
London Gatch,49ZCM955HL02dceJnsK3oK,Jesus Only You,0.143,0.402,283813,0.63,0.0,5,0.092,-6.2139999999999995,1,0.0325,69.936,4,0.236,47
MC Kevinho,5RBW30fFFVav2n0IqFj0fY,Olha A Explosão - Remix,0.326,0.759,210773,0.644,0.0,6,0.0469,-4.8580000000000005,1,0.1159999999999999,89.98299999999999,4,0.813,64
Belly,1k9B8MqhGKbVV3dTpwUxn5,Maintain,0.3329999999999999,0.878,216240,0.62,0.0,2,0.391,-5.485,1,0.1119999999999999,133.02700000000002,4,0.218,61
Nick Murphy / Chet Faker,6BjecX9RsfpjnGWu4d431Y,Sanity,0.561,0.6970000000000001,214477,0.736,1.66e-06,6,0.14,-6.526,1,0.0705,94.007,4,0.7859999999999999,59
Malena Zavala,0zyLi0V5ZBGqt1dxA7RjQc,Aliso,0.993,0.67,150373,0.4,0.89,2,0.0883,-12.388,1,0.0271,96.995,3,0.126,17
Karen Mok,7xZJCWFrqAi7uBXnpJaAoV,慢慢喜歡你,0.846,0.6409999999999999,220972,0.283,1.12e-05,7,0.376,-12.39,1,0.0409,130.19299999999998,4,0.401,51
Michael Abels,5tTjJo87zy5XaJckoUBBgQ,Outernet,0.937,0.3279999999999999,46133,0.0899,0.929,7,0.22,-24.784,1,0.0525,69.009,4,0.2,45
Ferrugem,65bwWdYQuVr0XT3Tr4qQdT,"Prazer, eu sou Ferrugem - Ao vivo",0.6920000000000001,0.585,166180,0.8640000000000001,0.0,2,0.944,-6.172000000000001,1,0.109,93.893,4,0.708,53
Gardiner Sisters,3qH8dFZIeOilLz8Zn60D8v,Drag Me Down / As Long As You Love Me,0.845,0.675,206325,0.346,0.0,0,0.128,-8.571,0,0.0336,136.005,4,0.4639999999999999,50
T3R Elemento,0laoKkCyhp5HW3wGejhPV5,En Menos de Un Minuto,0.5539999999999999,0.7020000000000001,177714,0.621,0.0,7,0.226,-6.8839999999999995,1,0.0296,114.532,3,0.581,70
Shrimp,0zXw4iF2UEb1lCSEVlkX6q,I'll Be Fine,0.354,0.879,76800,0.291,0.0102,0,0.105,-6.809,1,0.045,125.021,4,0.129,22
Billie Eilish,6CcJMwBtXByIz4zQLzFkKc,i love you,0.955,0.423,291796,0.123,0.00518,0,0.11,-18.41,1,0.0391,137.045,4,0.0972,89
Joe Blow,6gAvlu71jsTiPWQvyoXdf8,Pain Music (feat. Carrey Stacks & The Jacka),0.0355,0.638,310263,0.372,0.0,1,0.127,-14.262,1,0.0722,88.891,4,0.0973,16
Micar,298Iwjv0uS1nHIVjTITTyV,Secrets,0.0421,0.71,211000,0.715,0.0,6,0.198,-6.067,1,0.0348,115.975,4,0.58,58
Gene Evaro Jr.,23EQUJuWa933R69875H4qv,Like It's 1965,0.411,0.672,223125,0.6829999999999999,2.94e-06,0,0.0741,-7.289,1,0.109,159.982,4,0.8190000000000001,20
Bring Me The Horizon,2lLsjgDoS0Hg5pNNHymXGG,why you gotta kick me when i'm down?,0.175,0.607,268861,0.841,1.33e-05,10,0.132,-4.805,0,0.136,131.862,4,0.518,68
Fox Diablo,7aa7aPkr2bUmaWrcnxIKOT,Sakkam,0.00182,0.809,144405,0.551,0.901,1,0.1119999999999999,-8.735,0,0.0524,123.01,4,0.159,45
Thundercat,1w8Fz458PgiBrfpfP3U04g,Weakstyle (Chopnotslop Remix),0.498,0.83,54093,0.54,0.00625,1,0.257,-12.445,1,0.16,124.285,4,0.505,28
Years & Years,01k24g94i1JvkFLQmVEdCd,If You're Over Me,0.0615,0.647,189000,0.853,0.0,8,0.062,-4.516,1,0.0904,103.846,4,0.618,77
Dom Flemons,5lxb2IDk7d0cFpjo5iSs7a,Home on the Range,0.949,0.585,272017,0.079,0.0,3,0.106,-15.611,1,0.0441,143.572,3,0.359,29
Wolfgang Amadeus Mozart,6apWIpaaoZU9w4XtX4RZ7V,"Mozart: Die Entführung aus dem Serail, K. 384, Act 2: ""Welche Wonne, welche Lust!"" (Blonde)",0.963,0.593,149213,0.206,0.0235,2,0.159,-12.966,1,0.121,69.74600000000001,4,0.628,22
Wisin & Yandel,0EZlQkpHLAfOAX1nA1eXnp,Algo Pasó Entre Tu y Yo,0.12,0.866,165080,0.7879999999999999,6.92e-06,4,0.0786,-3.405,0,0.118,95.444,4,0.588,29
Sarah Reeves,7uQw7EfbHczai43X2eFxqW,I Love You,0.221,0.477,201693,0.7040000000000001,0.0,3,0.0984,-5.577000000000001,1,0.0571,136.933,4,0.176,44
Los Cadetes De Linares,6f3iMTSUAhd5ge7nvwuG1M,El Palomito,0.693,0.831,181382,0.503,1.27e-05,8,0.152,-6.199,1,0.0513,119.919,4,0.974,15
Father John Misty,6QU2IylA9G0Qfi6e42UC5P,The Songwriter,0.948,0.437,225840,0.0335,2.88e-06,0,0.103,-12.838,1,0.0547,142.982,3,0.192,46
Rick Ross,07TpaOs25YRFTrdTnOXgTE,Florida Boy,0.00922,0.4479999999999999,312407,0.74,0.0,5,0.349,-3.708,0,0.247,111.217,5,0.42,56
Lil Peep,2FoRvrNWBtrJiSgIjmivKG,Hate Me,0.266,0.3279999999999999,180600,0.619,1.95e-06,0,0.178,-7.136,1,0.282,67.153,4,0.405,67
Robinson,3C2xQqHVkhA1Ht17SzPRke,Nothing to Regret,0.243,0.6970000000000001,208486,0.521,0.0,5,0.1889999999999999,-6.519,1,0.031,91.998,4,0.331,72
Seth XVI,4EiFNAZhXBg0V1nVnLSQ6x,All My Friends,0.0151,0.753,194179,0.603,0.289,6,0.201,-10.575,0,0.0562,120.945,4,0.283,54
Goody Grace,7LfuC8zlwxo8OtbhxvPAj5,Rest Your Eyes,0.645,0.5589999999999999,151120,0.392,4.66e-06,2,0.362,-9.068,1,0.027,83.96799999999999,4,0.356,50
O Coreto,2owFATtdjAzO7V2n329qi6,O Coreto/b,0.261,0.617,392553,0.585,0.0,10,0.1119999999999999,-10.772,0,0.183,140.997,4,0.432,48
